Labels,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
1,0.150303213,0.938031417,-1.726970133,3.087913425,9.546199587,-0.295072847,0.069807617,-0.203913641,-0.376502194,-0.019684238,-0.205628205,-0.325750022,1.374243962,-0.585199583,0.424599889,1.001991726,-1.206176494,-0.363678858,0.685780668,-0.448316941,-0.550194671,-0.771114395,-0.139049424,0.010982509,2.966226618,-0.145572277,-0.267626985,-0.051693036,0.082235812,-0.535839897,-0.493206129,-0.512626939,-0.282209044,-0.182731105,2.060583283,-0.698238372,-0.454319311,1.732654371,-0.899122905,-0.494316477,-0.261181728,-0.849200414,-0.316380797,-0.100988495,-0.161781869,0.46310058,1.490811919,1.920540528,-0.995820082,2.217262266,2.8141947,-0.605234529,-0.305243914,2.610291313,1.994847466,-0.412810295,-0.511784961,4.261467147,1.023205199,-1.237563472,-0.134926309,0.861252582,-0.12326783,-1.124545595,-0.348440477,-0.634444243,-1.35163259,-0.172232115,-1.049909957,-0.972815947,-1.700761427,1.977453758,-0.210480187,-1.065064175,-0.734602957,-0.555065523,-0.901265846,-0.261274644,-0.22744034,-0.730731095,0.607761519,-0.267139001,-0.312196574,-0.188680293,-0.07977854,0.801906185,-0.551181016,-0.084289261,-0.403963537,-2.114907897,1.427979116,-2.002389782,-0.660505396,0.44944129,-0.592019679,-1.473209708,-2.084157061,-2.219570897,-0.147188939,-0.206584678,-0.064415663,-0.907688276,-0.378417621,-0.20130242,1.448096948,-0.968347404,-0.11927738,-0.122717515,1.530675872,-0.502166819,-1.15024561,4.82225142,-1.741290519,-0.295094167,-0.793650187,-0.17117811,-0.234206149,0.94949361,-0.215990835,0.363892628,-0.295598008,0.129599947,-0.170973277,0.433024284,0.383284696,0.191992207,-0.994433952,-1.766100379,-2.505697218,-0.556244808,0.919987095,1.763899797,-0.489606397,-0.920843441,-0.718153296,-0.242744733,-1.07864861,-0.457674782,-0.346835188,-0.070181986,-0.286357505,1.597317102,0.33746888,-0.850586053,-0.57542684,-0.393710244,-0.544242538,-0.94859888,2.362572933,0.655413583,-2.023823046,-1.642629481,-1.382159408,0.392933431,-0.3740691,-0.47376632,-0.728134811,-1.886981992,-0.357853988
1,0.164617805,0.235501498,1.501522686,-0.841405555,0.054809053,-0.707104352,0.251336494,-0.197336117,-0.395514655,11.06163774,-0.093571377,-0.44854035,-0.592538994,-0.563055202,-0.490612341,0.694412234,0.012630553,-0.133760052,5.657717849,-0.233456677,0.75681117,0.984091176,-0.074602659,1.195272984,0.793889783,-0.145572277,-0.161732863,-0.126236631,-0.052739936,-0.412032165,-0.453880246,-0.282853676,-0.095616781,0.946526654,-0.448472168,3.135484121,-0.59093761,-1.164498344,0.346526794,2.150092205,-0.228154714,-0.75396947,0.091771782,-0.391346557,-0.161781869,-0.628180633,-0.709400617,-0.662492999,-0.492522334,1.775667573,0.521553113,-0.531768691,-0.506837356,-1.247844534,-1.502773805,-0.843200319,-0.734028554,-0.857785194,-0.204150176,-0.10904349,1.910518749,-0.159097594,-0.122551,1.187459489,-0.344002529,-0.03193148,-0.115266774,-0.16926282,-0.916116211,-1.059327193,0.646374655,-0.812950674,-0.239746718,0.736366699,-0.327426913,-1.017679226,-0.583251661,-0.72160803,-0.12505115,-0.498843646,0.423330497,-0.387922934,-0.312196574,-0.188680293,-0.13042769,-0.926722772,-0.780845854,0.244894753,-0.444664956,-0.440623316,-1.119050217,0.602254427,0.811114672,-0.151315187,-0.610219478,0.25760521,-0.159099946,1.463005894,1.620869897,1.665594296,-0.064415663,0.68969967,2.643159289,-0.161708122,1.969148443,-0.375603446,-0.11927738,-0.124185178,-0.484661425,0.884398407,0.424284692,-0.334476119,-0.707319079,-0.764572024,-0.8492332,0.257955378,-0.573152976,2.866771868,-0.155965708,-0.46924635,3.06231943,-0.108351563,-0.17084429,-0.280666983,0.089118324,-0.226674955,0.777273729,0.469338627,-0.738347568,-0.852096928,-1.037854277,0.773548187,-0.368226401,-1.005816214,0.542636588,-0.762581669,1.706251851,-0.177529584,-0.583001342,-0.070181986,-0.520139302,-0.817580375,-0.378436095,-0.788761345,-0.237155184,-0.46366805,-0.05452492,2.266656279,-0.421726311,0.443087914,-0.138845059,-0.501681322,-0.388684631,-0.686401817,1.153069828,10.12310534,0.260849671,-0.040197259,0.670578006
0,0.178932396,0.018314471,-0.157190635,-0.722274286,-0.258053905,-0.28925812,-0.376206813,-0.339674474,0.667630371,-0.305618565,0.259144985,-0.412582824,-0.511485176,-0.492812829,-0.284285162,-0.304331955,-1.180174087,0.529401602,-0.052538923,-0.485176165,-0.550194671,1.017640867,-0.280721063,-0.152762319,-0.126724643,-0.145572277,-0.080323563,-0.383594379,-0.329091103,-0.021633011,-0.165091596,-0.300579551,-0.023907097,-0.319934381,2.259226382,-0.559229835,-0.477068075,0.558911146,0.272089106,0.618624124,-0.230877386,2.312533717,-0.360052213,-0.42617669,-0.154968486,-0.373303547,-0.54760136,-0.005132233,-0.184178574,0.90867424,4.097659,-0.467958319,-0.525934903,-0.710220747,-0.592313731,-0.823568477,0.715492411,-0.719533543,1.67642047,-0.390307795,-0.489712335,1.348261168,-0.12326783,0.40056895,-0.374694207,-0.040704611,-0.990168108,-0.091253205,1.51514922,-0.673581562,2.459710875,-0.729027854,-0.234740558,0.092505089,-0.398276387,-0.995711259,0.435055852,-0.552985776,-0.22744034,0.87438076,0.009532342,-0.144828774,-0.312196574,-0.188680293,-0.709600823,-0.452380446,-0.042614742,-0.725847937,-0.376459066,0.212135667,-0.473817963,0.634713493,0.697523047,0.626836288,0.084029342,0.351899361,-0.564975436,3.7706017,0.469049732,-0.178005945,-0.064415663,0.378859449,1.750147198,-0.131067855,-0.326135116,0.280889502,-0.119045757,-0.123975002,-1.687980456,-0.534982689,-0.503274181,-0.748169155,0.277494359,1.705241318,0.150128291,-0.205188172,-0.439004533,-0.367831422,-0.281349895,-0.438505244,0.042989911,-0.231886858,-0.17471288,-0.261414329,1.170194725,0.517025257,-0.430622773,0.625132504,1.739267912,0.612099728,-0.968896564,-0.803592497,0.191588379,0.718197257,0.105782251,-0.297268964,0.236595453,-0.11287653,-0.865474515,-0.070181986,-0.538753537,2.089050507,-0.312230507,-0.544490198,-0.835914735,-0.393475596,-0.333098278,-0.603020755,-0.577974223,0.704111453,-0.757532749,1.07453889,0.580838645,-0.291232728,-0.3740691,-0.225553797,-0.003993854,-0.095097352,-0.205895466
0,0.193246988,-0.946003197,0.835672382,-0.966523052,-0.547661405,0.183102652,-0.333326765,-0.427531767,-0.338607159,-0.368751135,-0.243502096,-0.179809976,-0.10824527,-0.254783795,-0.103129701,0.371322909,2.008686635,-0.0267291,-0.638216245,0.344098064,0.71948584,-0.744654713,-0.419745281,-0.388622885,-0.479151979,-0.145572277,-0.247052679,-0.660146458,0.055135976,1.340572037,-0.059323246,0.112361089,-0.282209044,-0.307899142,-0.482873858,-0.562701895,0.995023024,-0.565832399,0.86605451,-0.362670349,-0.261146915,-0.526263117,-0.307377947,-0.049786106,-0.161781869,-0.581517448,-0.516147588,-1.678024887,0.595948601,-0.488185032,-0.827392309,-0.347826467,-0.402715253,1.671631908,0.335302358,3.287630819,-0.477750711,-1.036234968,-0.488519472,1.176341907,-0.2601865,-0.692005206,-0.12326783,-0.07307172,-0.339190617,-0.840786457,-0.142338561,-0.172762784,1.645535258,0.558900331,-0.371690866,1.813129238,0.324893727,3.748556533,-0.317029179,0.221662165,-0.352078985,-0.097213178,-0.22744034,-0.730731095,-0.732401665,-0.480841107,-0.312196574,-0.188680293,-0.194304189,0.395474003,-0.331701272,-0.087443877,-0.323330591,1.491750177,0.145733069,0.609649982,0.483144211,-0.283227431,-0.271004533,-0.489036812,0.126522402,0.415790742,-0.46988168,-0.23184643,-0.064415663,0.696512828,2.071636198,0.007005254,0.408066031,-0.098722677,-0.11927738,-0.12400816,-0.705963944,-0.481976377,-0.394808922,-0.688628566,3.230949108,1.137459163,-0.113545922,-0.193389277,0.813107119,-0.868763316,-0.285488714,-0.267337566,-0.641053977,-0.555454072,-0.17471288,-0.268164434,-0.966238597,-0.30100188,-0.77199712,3.26858986,-0.716411125,2.251891145,0.676220286,-0.590374302,0.665070096,0.291017347,-0.174896505,0.616179519,0.449081762,0.743168899,-0.632795165,-0.067022797,-0.600584339,0.437297206,-0.550729441,-0.51592518,-0.464678276,3.865028906,-0.511364163,0.722225786,-0.546409554,-1.225785096,1.087525075,0.653137881,0.917446132,-0.691534174,-0.3740691,-0.464205864,1.058974405,2.393002885,0.66858316
0,0.20756158,-0.93596405,1.1436064,-0.362686835,-0.585603292,-0.34256713,0.25968646,-0.195751338,-0.269392702,0.134165078,0.720600868,-0.065508595,-0.494899456,-0.170090875,-0.462167616,-0.264719911,1.893378072,-0.28960097,0.00804205,-0.521689105,-0.550194671,-0.302942977,0.436645365,-0.347642145,-0.479151979,-0.145572277,-0.261493616,-0.139168913,-0.275513622,-0.148544736,0.101333131,-0.073419146,-0.282209044,-0.358805893,-0.41947947,-0.217157412,-0.623842714,0.342280681,0.059154549,-0.407987702,-0.212349374,0.056470893,0.016806412,-0.166121306,0.361679582,-0.640744727,-0.161452313,-0.526968406,0.090788774,-0.40184326,-0.803576908,-0.252662443,-0.208944643,-0.847928619,0.585789812,2.200074457,-0.338445152,-1.453081143,-0.340290277,1.67822485,-0.260762502,-0.691388503,-0.121025443,-0.210392622,0.154284104,-0.748925595,-1.433577859,0.564054049,-0.226990661,0.410097198,0.647915222,0.672620896,-0.013070475,-0.173011682,1.661590822,0.075179902,-0.593977274,0.193224938,-0.209649248,-0.247177738,-0.731446002,-0.007589942,0.114318725,-0.188680293,-0.656298341,-0.696226817,0.273313895,-0.625711855,-0.028003236,1.437614279,3.155075442,1.54502557,-0.660505396,0.356718588,1.468903037,1.116832387,0.925242419,2.552881433,0.019284376,-0.193986439,-0.064415663,0.910214441,-0.460527691,-0.129685814,-0.516045612,0.389133994,-0.11927738,-0.124185178,3.112013178,-0.029343333,0.172121204,-0.506306595,0.412264046,0.090495453,0.34089615,-0.244372712,1.356740866,-0.170425065,-0.20878586,-0.071941819,-0.202974118,1.093459572,-0.158577591,-0.037205555,-0.244030753,0.946610173,-1.18480015,1.394576091,-0.051937867,3.852528304,2.678718928,-1.037192356,-0.196232987,1.124506986,-0.528530281,-0.116926737,-0.651652273,-0.328031658,-0.217572924,-0.067356855,-0.60801839,-0.536080269,-0.460909215,0.148037279,1.45078739,1.837776483,-0.470694479,1.204540039,-0.152151956,-1.147154355,1.116887519,0.279907866,1.299537755,-0.711104957,1.218197232,-0.005840959,-0.826225293,0.113029923,-1.730294789
0,0.221876171,-0.176927662,0.360823345,0.936362684,0.556824962,3.420195469,-0.189828621,0.053015095,-0.405446097,0.227114101,-0.239411891,1.268488082,1.157979171,0.735703637,4.077915988,-0.275839057,-1.002663188,1.09704454,0.348398655,1.583485842,0.682948676,0.141126235,-0.190501216,-0.210282177,-0.273262297,-0.145572277,-0.248595904,-0.448267046,1.851991368,5.071603953,0.248022651,-0.048082329,-0.282209044,0.607331013,1.2369692,1.185636503,2.298263263,0.059805382,-1.066340817,0.127824659,-0.260785415,-0.089822221,-0.067745652,2.322312089,-0.161781869,1.527722649,-0.561853115,-0.520042158,-0.675818369,0.890394867,1.456738003,-0.242902386,-0.334674348,0.215362667,-1.252295659,-0.736431855,0.852835878,0.174521296,-0.488519472,0.03624214,0.369594467,0.741930055,-0.12326783,0.47466737,0.215671277,-0.303834848,0.235420939,-0.171646179,-0.304751533,1.828672199,1.587744423,-0.437649702,-0.217924871,-0.740271127,0.375339344,-0.487165329,1.575141328,-0.336294592,-0.199840773,-0.355659589,-0.726317403,2.019187489,-0.312196574,-0.188680293,-0.63037431,0.154473218,-0.275356187,2.9258556,1.062955696,0.43744216,0.316543217,-1.058234289,-0.660505396,-0.339702872,-0.596376642,-0.700414588,0.629256188,0.7737208,-0.725740453,1.315662571,-0.064415663,-0.505707999,0.165411765,0.185645166,0.282713701,-0.297354255,-0.11927738,-0.121606556,0.460982762,1.003206216,0.563299144,-0.786532236,-0.032496457,0.845587636,0.539530699,-0.091377275,-0.560643623,-0.112685541,-0.261606012,1.239965242,0.054866082,0.755717952,-0.165326875,-0.12063285,4.015018987,-0.200558536,-0.509681941,-0.26729576,1.576473958,-0.614004815,-0.550833595,-0.837842888,0.763036859,2.434953013,4.225746107,-0.690152075,1.372228064,2.849370615,0.016669951,-0.061415955,0.592967753,-0.808556864,-0.34173025,0.794627634,-0.477443668,0.163275201,-0.149492372,-1.077746125,-0.434274598,0.164384356,3.261277271,-0.683533393,-0.096365441,0.150417073,0.860983293,1.408101414,2.598759154,-0.843059819,-0.38745823
1,0.236190763,-0.369262299,0.999624335,-0.518057755,-0.403649571,0.878807212,-0.667154741,-0.029942533,-0.042584823,-0.363596673,0.238494682,1.729974355,1.070172319,1.321242743,0.146029544,-0.381229225,0.592337692,0.327347113,-0.566854162,0.643358735,0.807929421,-0.246664744,0.059240396,-0.0512551,-0.214601175,-0.145572277,-0.267626985,-0.262425321,-0.143688328,-0.106976826,1.251103596,2.113712345,-0.249898696,-0.332881527,-0.051225742,-0.131858966,0.868527734,-0.11057537,1.068973866,0.011278775,-0.261108534,-0.477410146,0.265931985,1.665738659,-0.158371997,-1.245371221,-0.545810584,0.013871014,1.014723377,-0.316770712,-0.742391272,-0.45356165,-0.459300419,1.914889684,0.767414183,-0.689091333,-0.373866499,0.139487311,-0.09453994,0.202434259,1.356190391,-0.436756696,-0.122274569,0.965840903,0.648232003,-0.801025999,-0.453233219,-0.172808839,0.869704564,2.592988584,-0.364791396,-0.443290102,-0.136936977,0.857663595,0.660617409,2.371773503,-0.014079767,4.785621749,-0.215620775,-0.409421037,-0.666563548,0.128440776,-0.028839856,-0.188680293,-0.288055236,0.538848771,0.347170466,-0.234414612,-0.272487383,0.978037003,-0.102485306,1.049603519,0.358903371,-0.138973954,1.539557592,1.205411395,-0.20841495,0.144104539,-0.587970935,-0.17146869,-0.064415663,-0.020292687,2.556970264,0.351645453,0.954883452,0.015823925,-0.11927738,-0.123764433,-0.480629335,0.048832126,1.172436324,-0.582561328,0.628709081,0.218926369,0.128198803,-0.193382705,1.660507622,-0.136985586,-0.176297353,-0.566285973,-0.582532139,0.593723191,-0.054106665,-0.149015996,-0.111162705,-0.406157096,0.010872212,0.47200408,0.091185699,0.519398816,-0.346757974,1.216840293,2.941356654,3.461849311,0.218070639,0.720653224,0.90728487,0.476588894,3.49879756,-0.070181986,-0.316896919,0.649249919,-0.491054613,0.44821838,0.330346372,5.00683456,0.462995107,-0.193429496,-0.515744909,-0.425249165,0.574837914,0.036406489,-0.048444665,-0.684533002,-0.3740691,-0.364955069,-0.219222603,0.238619505,-0.382785199
0,0.250505355,0.094065562,-0.008493276,-0.934848215,-0.63900601,-0.652408068,0.102099975,0.554115121,-0.353481391,0.091362513,-0.220035968,-0.660225469,-0.711359308,-0.65286347,-0.694707459,-0.076595573,-0.789476756,-0.499527609,0.211409282,-0.487879005,-0.454319802,-0.263121972,-0.509522343,0.616598168,0.08896931,-0.145572277,-0.267626985,-0.438066758,-0.367607633,-0.535839897,-0.449785962,-0.478917095,-0.117956735,-0.117950747,-0.774730531,0.223772117,-0.849070749,-0.989263916,1.950030049,-1.119602125,-0.259197499,0.355425543,-0.360052213,-0.463296383,-0.161781869,-0.656088762,-0.62186767,-0.018692711,-0.068841244,-0.204707306,0.204082282,-0.207721356,-0.292942735,-1.223099351,-0.518135075,-0.4825035,-0.185617718,-0.525589243,-0.363366116,0.07368807,-0.580532389,1.818434186,-0.122636782,-0.34790766,-0.411903527,-0.690437214,1.818051032,-0.172566235,0.161122613,-0.834431733,0.947222948,-0.530071362,-0.20329766,2.584297285,-0.617309631,-0.997163717,-0.468127594,0.495586056,-0.22744034,-0.730731095,-0.737496567,-0.453332289,-0.312196574,-0.188680293,0.724809846,-1.495283727,-0.735995387,-0.85814984,-0.353023757,0.875125606,0.694289222,1.679593822,1.066695828,-0.328383265,-0.152173442,0.543434103,0.663907337,0.35969064,1.429247139,-0.168642487,-0.064415663,-0.980739771,0.792534096,-0.184660701,0.755577488,0.166567003,-0.11927738,-0.124185178,-0.249659836,-0.034596231,0.399683808,-0.594695704,0.529397957,-0.341942701,0.613749864,-0.187862503,-0.554288463,-0.646636962,-0.274218391,0.441143089,0.680324276,-0.062179166,-0.17471288,-0.306435483,-0.593875751,0.516249521,-0.229265296,-0.221596051,-0.48597774,-0.805314622,-0.329683548,-0.622008154,-0.424898938,-0.707848521,-0.443395318,-0.634418507,0.320092932,-0.364333626,-0.646009101,-0.067796662,-0.617372819,0.583467019,-0.323236323,-0.353677345,-1.484933093,-0.483778364,-0.3770303,0.300731426,-0.492081075,-0.690470806,-1.040283983,-0.964799159,3.748915065,-0.921291621,3.659093364,1.236690425,-0.799309801,-0.301212028,-0.020407957
0,0.264819946,-0.711895632,0.909798446,-0.414870058,-0.503800585,-0.634606853,0.288741635,-0.447208862,-0.194429662,-0.384394299,-0.197185355,-0.150869602,-0.361935624,-0.579388989,-0.646749315,-0.137639261,0.466737502,-0.338812609,-0.559493622,-0.457063352,-0.550194671,-0.023103588,0.08829195,-0.252509828,-0.479151979,-0.145572277,-0.267626985,0.236810284,-0.317447259,-0.345600309,-0.386431689,-0.36552494,-0.282209044,-0.362100402,0.183487544,-0.732875892,-0.201501563,0.150454066,0.037388319,0.297701137,-0.2472569,-1.103445244,-0.325336941,-0.447293937,0.577505201,-0.688541819,0.030328766,-0.000839273,0.951032276,-0.478605604,-0.90311292,0.55096017,0.314811842,2.535234826,1.45615457,0.865400165,0.78942771,-0.844190311,-0.16082786,-0.174372816,-0.448133093,-0.858768825,-0.063785944,-0.327291289,-0.465544323,0.008597182,-0.627536869,0.100896687,-0.079786835,2.547713567,0.7085365,1.155497362,-0.24260372,0.197406928,1.241234058,0.784781525,-0.646512698,1.438083144,-0.214328561,0.694576587,0.106038183,-0.390302014,-0.312196574,-0.188680293,-0.522747322,-0.290554724,1.520803058,-0.541518648,-0.433318031,0.512448244,-0.38903955,2.057345824,-0.283599257,0.504241265,1.049348595,-0.149012995,1.402380855,-0.023365937,0.721835857,-0.206819187,-0.064415663,0.290028259,0.268300319,-0.163683276,0.88503992,0.023891733,-0.11927738,-0.124185178,-0.010162332,-0.543180052,-0.490969317,-0.767952661,0.660763676,-0.566564633,-0.974868872,-0.201480724,0.930794792,0.663846891,-0.263903179,-0.821747926,-0.583037917,-0.213125841,-0.17471288,-0.285507465,-0.543863609,-0.047738702,-0.144020688,0.15873381,-0.195826419,-0.426705851,0.078402775,-0.704678634,-0.268138004,-0.892905521,-0.611187309,0.985340404,-0.650746256,-0.359859987,0.360238034,-0.068099905,-0.584014648,0.010422928,-0.440426374,-0.12502297,-1.257358461,1.608251954,0.75500729,1.103084335,-0.550825587,-0.348055391,-0.24752773,0.296829557,0.455199164,-0.211351541,-0.3740691,-0.496747752,-1.050625465,0.047481136,-0.337611172
1,0.279134538,-0.003992266,-0.361331642,-0.960664892,0.055715767,-0.170310559,0.827629429,0.489633581,-0.220353227,0.189024778,-0.172752846,-0.460483772,-0.440913111,-0.028658884,-0.518321559,-0.009910826,-0.893284553,0.353976776,-0.007337301,-0.357018187,-0.309860077,3.148303479,-0.512099222,-0.044281033,-0.327481888,-0.145572277,-0.235173648,4.987726216,-0.266240026,-0.262624489,-0.334723883,-0.385873571,-0.282209044,0.702749523,-0.552589436,2.321698919,-0.603494764,-0.910266923,0.58149185,0.101686772,-0.260772321,-0.872092873,0.437511604,-0.284357221,-0.161781869,0.277954033,-0.201431683,-1.196692175,-0.921138598,0.750977784,0.581124237,-0.107883214,-0.163112877,0.336715464,-0.655659002,0.431859345,-0.404537929,0.019222139,-0.017926685,-0.410139239,-0.594616753,1.05226826,-0.096376235,0.066142568,-0.37914742,0.920292323,0.206157701,-0.171174213,-1.135941443,-0.221835286,0.23666959,0.658429684,-0.130548473,0.237886369,0.130221773,0.789371376,-0.258812381,0.318010085,-0.208612831,0.804436937,0.024074859,-0.157433214,-0.312196574,-0.188680293,0.024153438,1.436352256,-0.581567327,-0.369245051,-0.418704025,-0.966635234,-0.350782114,-0.126132234,-0.119297085,-0.46756948,-0.479914476,-1.110423916,-0.423540547,0.513408778,1.428706787,0.097830442,-0.064415663,0.608676182,0.828601211,-0.178026655,0.237948241,-0.723461296,-0.11927738,-0.124185178,-0.029248109,0.472752385,-0.168195454,-0.129985021,0.282546239,-0.739476814,-0.09782638,-0.222983353,-0.354410632,0.120072275,4.208833226,0.010338778,0.695478885,6.795713529,-0.170444333,-0.304786688,1.742369471,7.780061571,-1.018691592,-0.765033258,-0.501709674,-0.581157999,-0.164666359,0.014624699,-0.078362389,-0.749935134,0.203335033,-0.686432843,-0.681030075,-0.318773287,0.36881743,-0.067192277,-0.598643903,0.625092118,-0.265602358,0.313793261,0.076168508,-0.455761937,-0.300991289,0.578353844,-0.317061057,-0.203107212,-0.611308161,-1.036639586,-0.123531112,-0.751556964,-0.3740691,0.327019687,-0.309952935,0.41902684,0.66888031
0,0.29344913,0.738436011,-0.707753769,1.01763405,0.276187313,1.423346088,0.2686675,-0.349022191,-0.365261416,-0.358283801,-0.214213044,0.347841882,0.924509656,0.461758608,3.401957149,-0.245993073,0.300653076,0.297636413,-0.411995425,1.800343619,2.090811726,-0.765098399,-0.638062455,-0.138646851,0.292555975,-0.145572277,-0.261683668,-0.030325495,-0.203230933,0.214750477,0.978479527,-0.164404054,-0.187942397,0.046261483,-0.049178983,-0.606278875,1.389481185,1.293353187,1.926910772,-1.156290997,-0.261350603,-0.034969295,-0.131804845,0.460475749,-0.161781869,0.24797465,0.098786189,2.693705626,-0.04668475,-0.454639086,-1.013873944,-0.028389937,-0.021247557,-0.226104988,-0.203966437,0.769313525,-0.225172601,1.716863178,-0.344883398,-1.336385453,0.384930528,-0.712787923,-0.12326783,-0.052804057,0.910456393,-0.026929921,0.139601093,-0.146697327,-0.409721988,0.338792431,-0.943646368,1.487901967,0.325903986,-1.001666433,0.558716256,0.390335167,0.609794154,-0.034449153,-0.22744034,-0.730731095,-0.685686406,-0.150560855,5.061113793,3.237817142,0.414487985,1.450452214,-0.071333512,0.548641703,0.477792839,0.374379588,-0.00470746,-1.285208304,1.321896655,-0.307828166,-0.40096404,-1.342117578,-1.133183219,-0.765734725,-0.827740471,-0.242752332,-0.064415663,-0.691448964,-0.480770233,0.266677352,0.138595969,-1.746625827,-0.11927738,-0.124031784,0.586878354,-0.359235447,-0.145259978,-0.11372835,-0.310833243,2.070011219,0.279345412,-0.19819634,2.281206895,-0.433602585,-0.307583643,-0.513703102,-0.559363116,-0.536840012,-0.170804294,-0.116356312,1.738926273,-0.447874411,-0.39870904,0.145575665,0.24255979,-0.614956275,2.666704356,-1.229139607,-0.050701185,1.077952487,0.503180597,-0.042256482,-0.366959823,0.125299413,0.195781672,-0.070181986,-0.522037878,-0.749228312,-0.376654978,0.023202934,1.203496083,0.113600542,0.024822895,-0.168374132,0.698010621,0.96145791,0.664810607,0.983404823,0.861302904,0.151099412,-0.3740691,-0.410536817,-1.286270814,0.6959887,-0.72870435
0,0.307763722,-0.224161708,-0.518024095,0.785753404,-0.041279261,1.51019167,1.115081403,-0.350471379,-0.131270347,-0.142395791,-0.222159588,1.800905137,1.653841325,0.984080928,1.220390242,0.226750728,-0.44930083,1.014709949,-0.451637204,0.307490351,0.173511398,0.016973497,-0.306760578,-0.343582936,-0.479151979,-0.145572277,-0.261111991,0.95079664,-0.138651551,0.835325132,-0.190022841,2.71045378,-0.178888265,-0.265894159,-0.39739084,-0.275688205,0.604407786,0.559598923,-0.246382569,-0.217933883,-0.2584484,-0.942543646,4.243136809,1.091445266,-0.161781869,-0.153730432,-0.279686829,0.055644566,0.258075485,-0.402895818,-0.968570503,-0.031196556,0.028334994,1.239361627,1.123595247,0.258525276,-0.833525082,-0.078906262,-0.33106729,-0.812643493,1.272398673,0.173798126,-0.12326783,0.404772826,2.956850678,-0.205083419,-0.425888546,-0.167061693,0.394482615,1.340825936,-0.410378061,0.61610435,-0.222442572,-0.742522675,2.034067045,-0.46498469,0.605124754,0.759839571,-0.22744034,-0.730731095,-0.713782923,0.336162072,-0.312196574,-0.188680293,-0.730650586,0.468812347,0.914397227,0.151099411,-0.027166951,0.45979139,-0.704935842,-0.819726486,-0.660505396,0.057750192,3.72113399,-0.725839292,-0.585645582,-1.243058039,-0.693552002,-0.222033295,-0.064415663,0.638659165,-0.41032891,0.132352276,-0.368300844,0.276721703,-0.11927738,-0.12384888,0.453202051,0.714070341,0.246656343,-0.511723594,-0.334066614,1.095406268,-0.742456634,-0.149564841,0.678141583,-0.175158833,-0.223631732,-0.621591041,-0.569395576,0.938037664,-0.170428334,-0.259810815,0.303577731,-0.313959531,0.08613443,-0.342572815,0.673015009,0.166288573,2.289338615,-0.428314488,1.698371297,0.622990932,0.414439963,0.358775816,-0.171586221,0.063408993,0.210872614,-0.049175587,-0.334623786,0.393437353,-0.391727678,-0.171973793,-0.581043781,0.620086276,-0.181751221,-0.408710779,-0.05197383,0.013825232,0.05767699,0.33187479,-0.595916111,-0.161239261,-0.3740691,-0.346641762,0.047296127,0.586317265,-0.587053522
